true_lineage_id,outcome,first_payment_at,close_at
L00433,PAYMENT_POSTED,2022-10-26T10:51:00-06:00,
L00434,STILL_OPEN,,
L00435,CLOSED_NO_PAYMENT,,2023-04-14T15:39:00-06:00
L00436,STILL_OPEN,,
L00437,STILL_OPEN,,
L00438,PAYMENT_POSTED,2022-10-17T09:34:00-06:00,
L00439,PAYMENT_POSTED,2023-09-13T10:56:00-06:00,
L00440,PAYMENT_POSTED,2022-11-25T08:25:00-07:00,
L00441,STILL_OPEN,,
L00442,PAYMENT_POSTED,2023-10-09T08:04:00-06:00,
L00443,STILL_OPEN,,
L00444,PAYMENT_POSTED,2023-08-15T12:11:00-06:00,
L00445,PAYMENT_POSTED,2023-01-30T11:19:00-07:00,
L00446,PAYMENT_POSTED,2023-09-13T12:27:00-06:00,
L00447,PAYMENT_POSTED,2023-08-14T13:15:00-06:00,
L00448,PAYMENT_POSTED,2022-10-31T12:02:00-06:00,
L00449,PAYMENT_POSTED,2023-09-04T12:06:00-06:00,
L00450,PAYMENT_POSTED,2023-03-27T15:21:00-06:00,
L00451,PAYMENT_POSTED,2023-01-09T16:47:00-07:00,
L00452,PAYMENT_POSTED,2023-07-24T08:47:00-06:00,
L00453,PAYMENT_POSTED,2023-09-27T14:46:00-06:00,
L00454,STILL_OPEN,2023-12-27T16:46:00-07:00,
L00455,STILL_OPEN,,
L00456,PAYMENT_POSTED,2023-10-09T14:45:00-06:00,
L00457,CLOSED_NO_PAYMENT,,2023-11-07T11:09:00-07:00
L00458,PAYMENT_POSTED,2022-09-14T08:40:00-06:00,
L00459,PAYMENT_POSTED,2022-09-26T14:31:00-06:00,
L00460,PAYMENT_POSTED,2023-02-16T08:47:00-07:00,
L00461,PAYMENT_POSTED,2023-08-21T13:07:00-06:00,
L00462,PAYMENT_POSTED,2022-09-01T13:55:00-06:00,
L00463,PAYMENT_POSTED,2022-11-25T08:18:00-07:00,
L00464,PAYMENT_POSTED,2023-06-12T08:47:00-06:00,
L00465,STILL_OPEN,,
L00466,PAYMENT_POSTED,2022-09-07T12:13:00-06:00,
L00467,PAYMENT_POSTED,2023-07-13T14:45:00-06:00,
L00468,PAYMENT_POSTED,2023-04-10T08:04:00-06:00,
L00469,PAYMENT_POSTED,2022-10-10T08:53:00-06:00,
L00470,PAYMENT_POSTED,2022-11-08T09:53:00-07:00,
L00471,PAYMENT_POSTED,2023-08-11T10:03:00-06:00,
L00472,PAYMENT_POSTED,2022-07-22T14:33:00-06:00,
L00473,STILL_OPEN,,
L00474,PAYMENT_POSTED,2022-07-25T16:22:00-06:00,
L00475,PAYMENT_POSTED,2022-12-27T13:55:00-07:00,
L00476,STILL_OPEN,,
L00477,PAYMENT_POSTED,2022-07-21T10:00:00-06:00,
L00478,PAYMENT_POSTED,2022-07-14T13:19:00-06:00,
L00479,PAYMENT_POSTED,2023-07-07T11:34:00-06:00,
L00480,PAYMENT_POSTED,2023-08-07T10:48:00-06:00,
L00481,PAYMENT_POSTED,2023-09-11T12:10:00-06:00,
L00482,PAYMENT_POSTED,2023-02-02T15:09:00-07:00,
L00483,PAYMENT_POSTED,2022-09-07T14:40:00-06:00,
L00484,PAYMENT_POSTED,2023-04-20T09:25:00-06:00,
L00485,PAYMENT_POSTED,2023-09-04T12:29:00-06:00,
L00486,PAYMENT_POSTED,2022-12-26T14:14:00-07:00,
L00487,PAYMENT_POSTED,2022-08-22T12:30:00-06:00,
L00488,PAYMENT_POSTED,2023-08-02T09:10:00-06:00,
L00489,PAYMENT_POSTED,2023-05-09T15:42:00-06:00,
L00490,PAYMENT_POSTED,2022-11-22T09:30:00-07:00,
L00491,PAYMENT_POSTED,2022-08-24T14:01:00-06:00,
L00492,PAYMENT_POSTED,2023-07-06T14:55:00-06:00,
L00493,PAYMENT_POSTED,2022-11-08T10:12:00-07:00,
L00494,PAYMENT_POSTED,2023-02-20T15:14:00-07:00,
L00495,PAYMENT_POSTED,2023-06-29T14:10:00-06:00,
L00496,PAYMENT_POSTED,2022-09-29T14:48:00-06:00,
L00497,PAYMENT_POSTED,2023-01-02T13:42:00-07:00,
L00498,PAYMENT_POSTED,2022-12-06T15:13:00-07:00,
L00499,PAYMENT_POSTED,2022-12-12T14:13:00-07:00,
L00500,PAYMENT_POSTED,2023-01-26T11:56:00-07:00,
L00501,PAYMENT_POSTED,2023-02-03T11:13:00-07:00,
L00502,PAYMENT_POSTED,2022-11-14T16:04:00-07:00,
L00503,PAYMENT_POSTED,2023-01-05T13:02:00-07:00,
L00504,PAYMENT_POSTED,2023-07-03T16:48:00-06:00,
L00505,PAYMENT_POSTED,2023-07-03T16:36:00-06:00,
L00506,PAYMENT_POSTED,2023-09-11T09:21:00-06:00,
L00507,PAYMENT_POSTED,2022-10-24T13:42:00-06:00,
L00508,PAYMENT_POSTED,2023-10-10T08:09:00-06:00,
L00509,PAYMENT_POSTED,2023-07-24T09:05:00-06:00,
L00510,PAYMENT_POSTED,2023-07-07T10:20:00-06:00,
L00511,PAYMENT_POSTED,2022-10-03T11:42:00-06:00,
L00512,PAYMENT_POSTED,2023-03-01T15:46:00-07:00,
L00513,PAYMENT_POSTED,2023-05-08T14:18:00-06:00,
L00514,STILL_OPEN,,
L00515,PAYMENT_POSTED,2022-09-28T10:46:00-06:00,
L00516,PAYMENT_POSTED,2022-10-27T16:21:00-06:00,
L00517,PAYMENT_POSTED,2023-06-26T16:59:00-06:00,
L00518,PAYMENT_POSTED,2023-07-13T08:00:00-06:00,
L00519,PAYMENT_POSTED,2023-10-02T13:59:00-06:00,
L00520,PAYMENT_POSTED,2022-11-25T15:49:00-07:00,
L00521,PAYMENT_POSTED,2023-07-24T16:27:00-06:00,
L00522,PAYMENT_POSTED,2023-02-08T10:10:00-07:00,
L00523,STILL_OPEN,,
L00524,PAYMENT_POSTED,2023-07-10T10:45:00-06:00,
L00525,PAYMENT_POSTED,2023-02-13T09:48:00-07:00,
L00526,PAYMENT_POSTED,2023-07-31T11:18:00-06:00,
L00527,CLOSED_NO_PAYMENT,,2023-05-29T08:47:00-06:00
L00528,PAYMENT_POSTED,2022-10-10T14:20:00-06:00,
L00529,PAYMENT_POSTED,2023-03-02T11:11:00-07:00,
L00530,PAYMENT_POSTED,2023-03-20T08:56:00-06:00,
L00531,PAYMENT_POSTED,2023-08-07T13:11:00-06:00,
L00532,PAYMENT_POSTED,2022-08-15T09:56:00-06:00,
L00533,PAYMENT_POSTED,2023-05-19T12:04:00-06:00,
L00534,PAYMENT_POSTED,2023-06-23T13:01:00-06:00,
L00535,PAYMENT_POSTED,2023-01-27T16:27:00-07:00,
L00536,PAYMENT_POSTED,2023-04-24T10:02:00-06:00,
L00537,PAYMENT_POSTED,2022-10-10T11:02:00-06:00,
L00538,PAYMENT_POSTED,2022-09-26T11:35:00-06:00,
L00539,CLOSED_NO_PAYMENT,,2023-01-10T14:22:00-07:00
L00540,PAYMENT_POSTED,2023-06-29T09:20:00-06:00,
L00541,CLOSED_NO_PAYMENT,,2023-09-04T16:03:00-06:00
L00542,PAYMENT_POSTED,2023-08-28T12:16:00-06:00,
L00543,PAYMENT_POSTED,2023-01-19T09:47:00-07:00,
L00544,PAYMENT_POSTED,2023-08-28T08:45:00-06:00,
L00545,PAYMENT_POSTED,2023-10-09T12:42:00-06:00,
L00546,PAYMENT_POSTED,2023-08-21T11:04:00-06:00,
L00547,PAYMENT_POSTED,2023-08-01T16:26:00-06:00,
L00548,PAYMENT_POSTED,2023-07-27T10:38:00-06:00,
L00549,PAYMENT_POSTED,2023-10-02T15:55:00-06:00,
L00550,PAYMENT_POSTED,2023-09-07T11:04:00-06:00,
L00551,PAYMENT_POSTED,2023-02-02T13:20:00-07:00,
L00552,PAYMENT_POSTED,2022-12-19T15:35:00-07:00,
L00553,PAYMENT_POSTED,2023-06-21T11:16:00-06:00,
L00554,STILL_OPEN,,
L00555,PAYMENT_POSTED,2023-07-06T16:05:00-06:00,
L00556,PAYMENT_POSTED,2023-09-04T13:06:00-06:00,
L00557,PAYMENT_POSTED,2022-10-12T08:48:00-06:00,
L00558,PAYMENT_POSTED,2023-04-03T11:15:00-06:00,
L00559,PAYMENT_POSTED,2023-07-06T09:42:00-06:00,
L00560,PAYMENT_POSTED,2022-11-29T16:21:00-07:00,
L00561,PAYMENT_POSTED,2023-05-10T15:06:00-06:00,
L00562,PAYMENT_POSTED,2023-05-19T12:06:00-06:00,
L00563,PAYMENT_POSTED,2023-10-11T11:54:00-06:00,
L00564,PAYMENT_POSTED,2023-06-26T11:21:00-06:00,
L00565,PAYMENT_POSTED,2023-07-27T15:30:00-06:00,
L00566,STILL_OPEN,,
L00567,PAYMENT_POSTED,2023-10-17T11:11:00-06:00,
L00568,PAYMENT_POSTED,2023-06-23T14:48:00-06:00,
L00569,PAYMENT_POSTED,2023-05-22T08:06:00-06:00,
L00570,PAYMENT_POSTED,2023-07-20T12:25:00-06:00,
L00571,PAYMENT_POSTED,2023-06-19T15:01:00-06:00,
L00572,PAYMENT_POSTED,2023-08-22T09:46:00-06:00,
L00573,PAYMENT_POSTED,2023-05-10T12:44:00-06:00,
L00574,PAYMENT_POSTED,2022-08-22T08:07:00-06:00,
L00575,PAYMENT_POSTED,2023-03-17T16:04:00-06:00,
L00576,PAYMENT_POSTED,2022-08-03T11:09:00-06:00,
L00577,PAYMENT_POSTED,2023-10-09T15:25:00-06:00,
L00578,PAYMENT_POSTED,2023-07-17T14:20:00-06:00,
L00579,PAYMENT_POSTED,2023-03-27T10:39:00-06:00,
L00580,PAYMENT_POSTED,2023-07-03T12:55:00-06:00,
L00581,PAYMENT_POSTED,2023-09-27T08:55:00-06:00,
L00582,PAYMENT_POSTED,2023-04-03T11:30:00-06:00,
L00583,PAYMENT_POSTED,2022-09-20T09:54:00-06:00,
L00584,PAYMENT_POSTED,2023-10-09T12:55:00-06:00,
L00585,PAYMENT_POSTED,2023-03-23T08:16:00-06:00,
L00586,PAYMENT_POSTED,2023-02-14T15:11:00-07:00,
L00587,PAYMENT_POSTED,2023-03-13T10:46:00-06:00,
L00588,PAYMENT_POSTED,2022-11-14T16:33:00-07:00,
L00589,STILL_OPEN,,
L00590,STILL_OPEN,,
L00591,PAYMENT_POSTED,2023-06-28T09:37:00-06:00,
L00592,STILL_OPEN,,
L00593,STILL_OPEN,,
L00594,PAYMENT_POSTED,2023-04-17T12:15:00-06:00,
L00595,PAYMENT_POSTED,2023-05-29T16:36:00-06:00,
L00596,STILL_OPEN,,
L00597,PAYMENT_POSTED,2022-08-03T09:48:00-06:00,
L00598,PAYMENT_POSTED,2023-08-15T13:50:00-06:00,
L00599,PAYMENT_POSTED,2022-12-05T09:52:00-07:00,
L00600,PAYMENT_POSTED,2023-07-17T12:57:00-06:00,
L00601,PAYMENT_POSTED,2022-11-14T15:11:00-07:00,
L00602,PAYMENT_POSTED,2023-06-01T09:21:00-06:00,
L00603,PAYMENT_POSTED,2023-04-04T16:51:00-06:00,
L00604,STILL_OPEN,,
L00605,CLOSED_NO_PAYMENT,,2023-01-13T11:41:00-07:00
L00606,STILL_OPEN,,
L00607,PAYMENT_POSTED,2022-12-22T16:36:00-07:00,
L00608,PAYMENT_POSTED,2022-08-22T08:32:00-06:00,
L00609,PAYMENT_POSTED,2023-04-10T12:45:00-06:00,
L00610,STILL_OPEN,,
L00611,PAYMENT_POSTED,2022-07-06T14:31:00-06:00,
L00612,CLOSED_NO_PAYMENT,,2023-03-31T10:14:00-06:00
L00613,PAYMENT_POSTED,2022-12-19T09:28:00-07:00,
L00614,CLOSED_NO_PAYMENT,,2023-10-02T15:01:00-06:00
L00615,STILL_OPEN,,
L00616,PAYMENT_POSTED,2023-03-15T09:36:00-06:00,
L00617,PAYMENT_POSTED,2023-08-11T10:52:00-06:00,
L00618,PAYMENT_POSTED,2022-08-26T16:28:00-06:00,
L00619,PAYMENT_POSTED,2022-08-09T09:20:00-06:00,
L00620,STILL_OPEN,,
L00621,PAYMENT_POSTED,2023-02-24T10:12:00-07:00,
L00622,PAYMENT_POSTED,2023-08-28T14:03:00-06:00,
L00623,PAYMENT_POSTED,2023-02-08T12:25:00-07:00,
L00624,STILL_OPEN,,
L00625,PAYMENT_POSTED,2022-12-26T08:47:00-07:00,
L00626,PAYMENT_POSTED,2023-08-28T08:01:00-06:00,
L00627,PAYMENT_POSTED,2022-08-02T16:20:00-06:00,
L00628,PAYMENT_POSTED,2022-11-07T16:37:00-07:00,
L00629,PAYMENT_POSTED,2023-09-05T08:53:00-06:00,
L00630,PAYMENT_POSTED,2022-08-01T16:36:00-06:00,
L00631,PAYMENT_POSTED,2022-08-01T15:06:00-06:00,
L00632,PAYMENT_POSTED,2022-09-23T08:03:00-06:00,
L00633,PAYMENT_POSTED,2023-06-12T13:38:00-06:00,
L00634,PAYMENT_POSTED,2022-08-05T12:53:00-06:00,
L00635,PAYMENT_POSTED,2023-05-08T16:23:00-06:00,
L00636,PAYMENT_POSTED,2023-03-02T08:40:00-07:00,
L00637,STILL_OPEN,,
L00638,PAYMENT_POSTED,2023-07-12T16:47:00-06:00,
L00639,PAYMENT_POSTED,2023-06-01T11:07:00-06:00,
L00640,STILL_OPEN,,
L00641,PAYMENT_POSTED,2023-03-20T09:46:00-06:00,
L00642,PAYMENT_POSTED,2023-09-14T16:28:00-06:00,
L00643,STILL_OPEN,,
L00644,PAYMENT_POSTED,2023-05-18T12:35:00-06:00,
L00645,PAYMENT_POSTED,2023-08-07T16:54:00-06:00,
L00646,PAYMENT_POSTED,2023-01-06T15:15:00-07:00,
L00647,PAYMENT_POSTED,2023-02-13T11:58:00-07:00,
L00648,PAYMENT_POSTED,2022-11-21T16:22:00-07:00,
L00649,PAYMENT_POSTED,2023-06-19T10:43:00-06:00,
L00650,PAYMENT_POSTED,2023-09-06T11:57:00-06:00,
L00651,CLOSED_NO_PAYMENT,,2023-01-30T12:20:00-07:00
L00652,STILL_OPEN,,
L00653,PAYMENT_POSTED,2023-03-21T10:05:00-06:00,
L00654,PAYMENT_POSTED,2022-08-09T12:58:00-06:00,
L00655,PAYMENT_POSTED,2022-12-06T13:25:00-07:00,
L00656,PAYMENT_POSTED,2023-06-29T12:04:00-06:00,
L00657,PAYMENT_POSTED,2022-09-19T14:37:00-06:00,
L00658,PAYMENT_POSTED,2023-10-04T15:36:00-06:00,
L00659,CLOSED_NO_PAYMENT,,2023-01-18T12:41:00-07:00
L00660,PAYMENT_POSTED,2023-02-06T16:43:00-07:00,
L00661,PAYMENT_POSTED,2022-12-27T11:28:00-07:00,
L00662,PAYMENT_POSTED,2022-09-15T11:05:00-06:00,
L00663,PAYMENT_POSTED,2022-12-12T13:00:00-07:00,
L00664,PAYMENT_POSTED,2022-09-05T12:57:00-06:00,
L00665,STILL_OPEN,,
L00666,PAYMENT_POSTED,2023-05-22T09:00:00-06:00,
L00667,PAYMENT_POSTED,2023-05-29T16:43:00-06:00,
L00668,PAYMENT_POSTED,2023-06-21T12:34:00-06:00,
L00669,PAYMENT_POSTED,2023-09-25T15:05:00-06:00,
L00670,PAYMENT_POSTED,2022-11-24T13:11:00-07:00,
L00671,PAYMENT_POSTED,2022-10-20T13:01:00-06:00,
L00672,PAYMENT_POSTED,2023-07-06T10:28:00-06:00,
L00673,PAYMENT_POSTED,2022-08-16T09:44:00-06:00,
L00674,PAYMENT_POSTED,2023-08-24T13:45:00-06:00,
L00675,PAYMENT_POSTED,2023-04-05T10:21:00-06:00,
L00676,PAYMENT_POSTED,2023-09-06T09:51:00-06:00,
L00677,PAYMENT_POSTED,2023-05-18T09:39:00-06:00,
L00678,PAYMENT_POSTED,2022-12-05T09:52:00-07:00,
L00679,PAYMENT_POSTED,2023-04-13T10:32:00-06:00,
L00680,PAYMENT_POSTED,2023-04-10T10:54:00-06:00,
L00681,PAYMENT_POSTED,2023-07-27T08:53:00-06:00,
L00682,PAYMENT_POSTED,2022-12-19T10:31:00-07:00,
L00683,PAYMENT_POSTED,2023-01-10T16:59:00-07:00,
L00684,PAYMENT_POSTED,2023-06-08T09:12:00-06:00,
L00685,PAYMENT_POSTED,2023-03-06T10:40:00-07:00,
L00686,PAYMENT_POSTED,2023-08-04T13:00:00-06:00,
L00687,PAYMENT_POSTED,2023-03-06T13:24:00-07:00,
L00688,PAYMENT_POSTED,2022-10-05T13:10:00-06:00,
L00689,PAYMENT_POSTED,2023-06-26T13:25:00-06:00,
L00690,PAYMENT_POSTED,2023-07-17T15:02:00-06:00,
L00691,PAYMENT_POSTED,2023-08-14T16:53:00-06:00,
L00692,PAYMENT_POSTED,2023-01-23T10:44:00-07:00,
L00693,PAYMENT_POSTED,2023-09-13T16:52:00-06:00,
L00694,PAYMENT_POSTED,2023-08-25T15:28:00-06:00,
L00695,PAYMENT_POSTED,2023-04-24T09:57:00-06:00,
L00696,PAYMENT_POSTED,2023-02-23T10:47:00-07:00,
L00697,CLOSED_NO_PAYMENT,,2023-06-19T13:28:00-06:00
L00698,PAYMENT_POSTED,2023-01-05T15:07:00-07:00,
L00699,PAYMENT_POSTED,2023-07-14T11:09:00-06:00,
L00700,PAYMENT_POSTED,2023-07-13T16:22:00-06:00,
L00701,PAYMENT_POSTED,2022-12-22T12:59:00-07:00,
L00702,PAYMENT_POSTED,2023-02-23T08:48:00-07:00,
L00703,CLOSED_NO_PAYMENT,,2022-11-30T09:21:00-07:00
L00704,STILL_OPEN,,
L00705,STILL_OPEN,,
L00706,PAYMENT_POSTED,2022-10-25T14:19:00-06:00,
L00707,CLOSED_NO_PAYMENT,,2023-04-03T13:12:00-06:00
L00708,PAYMENT_POSTED,2023-10-05T16:05:00-06:00,
L00709,PAYMENT_POSTED,2022-08-29T14:41:00-06:00,
L00710,PAYMENT_POSTED,2023-04-17T13:14:00-06:00,
L00711,PAYMENT_POSTED,2023-07-17T12:20:00-06:00,
L00712,PAYMENT_POSTED,2023-01-10T10:36:00-07:00,
L00713,PAYMENT_POSTED,2023-02-09T10:12:00-07:00,
L00714,PAYMENT_POSTED,2022-09-26T14:50:00-06:00,
L00715,STILL_OPEN,,
L00716,STILL_OPEN,,
L00717,PAYMENT_POSTED,2023-03-14T16:21:00-06:00,
L00718,PAYMENT_POSTED,2023-10-02T14:15:00-06:00,
L00719,PAYMENT_POSTED,2022-09-28T14:38:00-06:00,
L00720,PAYMENT_POSTED,2022-07-25T12:08:00-06:00,
L00721,STILL_OPEN,,
L00722,PAYMENT_POSTED,2022-12-05T12:50:00-07:00,
L00723,PAYMENT_POSTED,2022-12-15T10:16:00-07:00,
L00724,PAYMENT_POSTED,2023-06-07T10:58:00-06:00,
L00725,PAYMENT_POSTED,2023-01-18T16:35:00-07:00,
L00726,STILL_OPEN,2023-12-05T10:25:00-07:00,
L00727,PAYMENT_POSTED,2023-09-26T15:53:00-06:00,
L00728,PAYMENT_POSTED,2023-05-22T13:23:00-06:00,
L00729,PAYMENT_POSTED,2023-02-06T15:43:00-07:00,
L00730,PAYMENT_POSTED,2022-07-27T08:01:00-06:00,
L00731,PAYMENT_POSTED,2023-05-18T14:48:00-06:00,
L00732,PAYMENT_POSTED,2022-09-07T14:20:00-06:00,
L00733,PAYMENT_POSTED,2022-11-03T11:49:00-06:00,
L00734,PAYMENT_POSTED,2023-04-14T14:01:00-06:00,
L00735,CLOSED_NO_PAYMENT,,2023-12-12T14:05:00-07:00
L00736,PAYMENT_POSTED,2023-03-06T13:16:00-07:00,
L00737,PAYMENT_POSTED,2022-12-06T13:25:00-07:00,
L00738,PAYMENT_POSTED,2023-04-06T16:03:00-06:00,
L00739,PAYMENT_POSTED,2023-06-14T11:48:00-06:00,
L00740,PAYMENT_POSTED,2023-06-09T16:06:00-06:00,
L00741,PAYMENT_POSTED,2022-09-28T15:35:00-06:00,
L00742,PAYMENT_POSTED,2023-01-23T16:29:00-07:00,
L00743,PAYMENT_POSTED,2023-10-23T10:29:00-06:00,
L00744,PAYMENT_POSTED,2023-09-27T11:55:00-06:00,
L00745,PAYMENT_POSTED,2022-10-26T15:55:00-06:00,
L00746,STILL_OPEN,,
L00747,PAYMENT_POSTED,2023-09-07T09:40:00-06:00,
L00748,PAYMENT_POSTED,2022-07-21T11:19:00-06:00,
L00749,PAYMENT_POSTED,2023-05-10T13:31:00-06:00,
L00750,PAYMENT_POSTED,2022-11-25T12:23:00-07:00,
L00751,PAYMENT_POSTED,2023-04-17T08:38:00-04:00,
L00752,CLOSED_NO_PAYMENT,,2023-12-04T12:20:00-05:00
L00753,PAYMENT_POSTED,2023-08-07T16:50:00-04:00,
L00754,STILL_OPEN,,
L00755,PAYMENT_POSTED,2022-09-12T08:01:00-04:00,
L00756,PAYMENT_POSTED,2022-11-21T10:58:00-05:00,
L00757,PAYMENT_POSTED,2023-05-12T08:28:00-04:00,
L00758,PAYMENT_POSTED,2022-10-19T10:29:00-04:00,
L00759,PAYMENT_POSTED,2023-05-01T14:54:00-04:00,
L00760,PAYMENT_POSTED,2023-05-04T13:50:00-04:00,
L00761,PAYMENT_POSTED,2023-09-19T15:21:00-04:00,
L00762,PAYMENT_POSTED,2023-05-16T16:16:00-04:00,
L00763,PAYMENT_POSTED,2023-03-15T13:52:00-04:00,
L00764,PAYMENT_POSTED,2022-09-21T10:29:00-04:00,
L00765,PAYMENT_POSTED,2022-09-05T08:54:00-04:00,
L00766,PAYMENT_POSTED,2023-07-03T14:35:00-04:00,
L00767,PAYMENT_POSTED,2022-12-19T10:49:00-05:00,
L00768,PAYMENT_POSTED,2022-09-06T08:38:00-04:00,
L00769,PAYMENT_POSTED,2023-05-30T11:08:00-04:00,
L00770,PAYMENT_POSTED,2023-05-15T15:57:00-04:00,
L00771,PAYMENT_POSTED,2023-07-06T16:57:00-04:00,
L00772,PAYMENT_POSTED,2023-02-07T16:11:00-05:00,
L00773,PAYMENT_POSTED,2023-08-14T14:24:00-04:00,
L00774,PAYMENT_POSTED,2023-03-31T14:59:00-04:00,
L00775,PAYMENT_POSTED,2023-05-22T09:02:00-04:00,
L00776,PAYMENT_POSTED,2023-01-23T15:50:00-05:00,
L00777,PAYMENT_POSTED,2022-12-19T14:30:00-05:00,
L00778,PAYMENT_POSTED,2023-02-28T08:14:00-05:00,
L00779,CLOSED_NO_PAYMENT,,2023-03-07T13:01:00-05:00
L00780,PAYMENT_POSTED,2023-08-23T09:46:00-04:00,
L00781,PAYMENT_POSTED,2022-10-24T16:03:00-04:00,
L00782,PAYMENT_POSTED,2022-11-08T08:36:00-05:00,
L00783,STILL_OPEN,,
L00784,PAYMENT_POSTED,2022-10-31T09:32:00-04:00,
L00785,PAYMENT_POSTED,2022-10-24T09:48:00-04:00,
L00786,CLOSED_NO_PAYMENT,,2022-12-27T13:23:00-05:00
L00787,STILL_OPEN,,
L00788,CLOSED_NO_PAYMENT,,2023-12-18T09:57:00-05:00
L00789,PAYMENT_POSTED,2022-11-25T11:17:00-05:00,
L00790,PAYMENT_POSTED,2023-06-09T09:33:00-04:00,
L00791,PAYMENT_POSTED,2023-06-19T13:03:00-04:00,
L00792,PAYMENT_POSTED,2023-05-03T10:49:00-04:00,
L00793,CLOSED_NO_PAYMENT,,2022-11-21T16:53:00-05:00
L00794,PAYMENT_POSTED,2023-05-19T16:01:00-04:00,
L00795,PAYMENT_POSTED,2022-10-24T10:15:00-04:00,
L00796,PAYMENT_POSTED,2022-08-09T10:23:00-04:00,
L00797,PAYMENT_POSTED,2022-11-18T14:38:00-05:00,
L00798,PAYMENT_POSTED,2022-10-17T14:28:00-04:00,
L00799,PAYMENT_POSTED,2023-01-09T10:16:00-05:00,
L00800,PAYMENT_POSTED,2023-05-15T14:45:00-04:00,
L00801,PAYMENT_POSTED,2023-10-16T10:49:00-04:00,
L00802,PAYMENT_POSTED,2023-04-05T09:47:00-04:00,
L00803,PAYMENT_POSTED,2023-04-03T15:55:00-04:00,
L00804,PAYMENT_POSTED,2022-09-14T13:55:00-04:00,
L00805,PAYMENT_POSTED,2023-07-25T12:08:00-04:00,
L00806,STILL_OPEN,,
L00807,PAYMENT_POSTED,2023-09-21T09:37:00-04:00,
L00808,STILL_OPEN,,
L00809,PAYMENT_POSTED,2023-03-21T10:38:00-04:00,
L00810,PAYMENT_POSTED,2023-03-21T11:15:00-04:00,
L00811,PAYMENT_POSTED,2023-01-16T12:32:00-05:00,
L00812,PAYMENT_POSTED,2023-07-10T13:44:00-04:00,
L00813,STILL_OPEN,,
L00814,PAYMENT_POSTED,2022-10-17T08:39:00-04:00,
L00815,STILL_OPEN,,
L00816,PAYMENT_POSTED,2022-09-12T14:12:00-04:00,
L00817,PAYMENT_POSTED,2023-07-20T11:46:00-04:00,
L00818,PAYMENT_POSTED,2022-11-14T12:15:00-05:00,
L00819,PAYMENT_POSTED,2022-09-19T15:17:00-04:00,
L00820,PAYMENT_POSTED,2023-08-04T10:12:00-04:00,
L00821,PAYMENT_POSTED,2023-10-18T12:33:00-04:00,
L00822,PAYMENT_POSTED,2023-06-20T16:16:00-04:00,
L00823,STILL_OPEN,,
L00824,PAYMENT_POSTED,2022-11-23T13:25:00-05:00,
L00825,PAYMENT_POSTED,2023-05-11T13:08:00-04:00,
L00826,PAYMENT_POSTED,2023-03-23T16:44:00-04:00,
L00827,PAYMENT_POSTED,2023-06-05T09:06:00-04:00,
L00828,CLOSED_NO_PAYMENT,,2023-02-22T14:39:00-05:00
L00829,PAYMENT_POSTED,2022-08-08T11:10:00-04:00,
L00830,PAYMENT_POSTED,2022-10-24T15:13:00-04:00,
L00831,PAYMENT_POSTED,2023-05-01T13:51:00-04:00,
L00832,STILL_OPEN,,
L00833,PAYMENT_POSTED,2022-08-03T08:25:00-04:00,
L00834,STILL_OPEN,,
L00835,PAYMENT_POSTED,2023-03-23T09:31:00-04:00,
L00836,PAYMENT_POSTED,2023-05-24T11:44:00-04:00,
L00837,PAYMENT_POSTED,2023-04-28T08:23:00-04:00,
L00838,PAYMENT_POSTED,2023-01-18T11:48:00-05:00,
L00839,PAYMENT_POSTED,2022-12-02T11:38:00-05:00,
L00840,PAYMENT_POSTED,2023-05-09T12:37:00-04:00,
L00841,PAYMENT_POSTED,2023-07-03T10:24:00-04:00,
L00842,PAYMENT_POSTED,2023-09-25T12:03:00-04:00,
L00843,CLOSED_NO_PAYMENT,,2023-05-22T14:46:00-04:00
L00844,PAYMENT_POSTED,2022-08-15T16:47:00-04:00,
L00845,PAYMENT_POSTED,2023-04-28T12:46:00-04:00,
L00846,PAYMENT_POSTED,2023-02-20T11:26:00-05:00,
L00847,PAYMENT_POSTED,2023-04-10T15:06:00-04:00,
L00848,PAYMENT_POSTED,2023-05-05T10:33:00-04:00,
L00849,PAYMENT_POSTED,2023-10-09T12:18:00-04:00,
L00850,PAYMENT_POSTED,2023-08-01T11:31:00-04:00,
L00851,PAYMENT_POSTED,2023-05-19T09:31:00-04:00,
L00852,PAYMENT_POSTED,2023-07-27T15:06:00-04:00,
L00853,PAYMENT_POSTED,2022-11-28T13:35:00-05:00,
L00854,PAYMENT_POSTED,2022-11-21T09:29:00-05:00,
L00855,PAYMENT_POSTED,2023-07-24T13:00:00-04:00,
L00856,PAYMENT_POSTED,2022-10-21T13:32:00-04:00,
L00857,STILL_OPEN,,
L00858,PAYMENT_POSTED,2022-10-05T15:47:00-04:00,
L00859,PAYMENT_POSTED,2023-07-31T15:16:00-04:00,
L00860,PAYMENT_POSTED,2022-11-21T13:21:00-05:00,
L00861,PAYMENT_POSTED,2022-12-23T11:31:00-05:00,
L00862,PAYMENT_POSTED,2023-07-26T14:04:00-04:00,
L00863,PAYMENT_POSTED,2023-02-14T10:17:00-05:00,
L00864,PAYMENT_POSTED,2023-03-27T16:01:00-04:00,
L00865,PAYMENT_POSTED,2023-03-22T15:26:00-04:00,
L00866,PAYMENT_POSTED,2022-11-21T11:49:00-05:00,
